date,time,room,caller,symbol,side,strike,expiry,dte,their_price,qty,outcome,reason,detail,our_fill,slip_abs,slip_pct,posted_at,seen_at,sent_at,filled_at,read_ms,decide_ms,fill_ms,total_ms,bid,ask,spread_pct,delta,iv,live,coid,ledger_key,in_ledger,source,raw,caller_strike,caller_expiry,our_limit,tier,confidence,how_recovered,source_line
2026-08-26,10:10,,Vero,QQQ,PUTS,708,2026-08-26,,0.8,,BUYING POWER too small,BUYING POWER too small,QQQ,,,,,,,,,,,,,,,,,,,,False,trades.log,"ERROR    CLOSE QQQ (Vero's call) 708P 8/26 x1  ->  HTTP Status: 417, Code: OPENAPI_DAY_BUYING_POWER_INSUFFICIENT, Msg: Buying power is insufficient. Please cancel open buy orders (if any) and try again., RequestID: f547810a-0eeb-4e19-b52d-fdfdf4b2825f",,,,A,high,the REFUSED line in trades.log,"ERROR    CLOSE QQQ (Vero's call) 708P 8/26 x1  ->  HTTP Status: 417, Code: OPENAPI_DAY_BUYING_POWER_INSUFFICIENT, Msg: Buying power is insufficient. Please cancel open buy orders (if any) and try again., RequestID: f547810a-0eeb-4e19-b52d-fdfdf4b2825f"
2026-08-26,10:10,,,QQQ,,,,,,,PULLBACK never hit,PULLBACK never hit,QQQ ($712),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK QQQ: never touched $712 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK QQQ: never touched $712 in 10 min — skipped, as designed"
2026-08-26,10:12,Honeydrip daytrades,,SPY,,,,,,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $1450, had $604)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $1450 and you've got $604 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $1450 and you've got $604 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-26,10:19,Honeydrip daytrades,,SPY,,,,,,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $135, had $100)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $135 and you've got $100 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $135 and you've got $100 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-26,10:31,,,META,CALLS,590,2026-08-28,,,,PULLBACK armed (no resolution in the log),PULLBACK armed (no resolution in the log),,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'META above 576 for calls for the change of charact'  ->  BTO META $590C 8/28,,,,C-linked(F-airead),high,"pullback arm linked to the F-airead line 3 s earlier, same symbol AND same direction","PULLBACK META CALL: stock at 571.77, waiting for a dip to $571 (600s window)"
2026-08-26,10:36,,,AMZN,CALLS,260,2026-08-28,,2.09,,PULLBACK armed (no resolution in the log),PULLBACK armed (no resolution in the log),,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@Namrood-Bot 💎 PREMIUM ALERT 💎 PREMIUM ALERT Lotto'  ->  BTO AMZN $260C 8/28/2026 @ 2.09,,,,C-linked(F-airead),high,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK AMZN CALL: stock at 259.26, waiting for a dip to $259 (600s window)"
2026-08-28,13:02,,,SPCX,CALLS,140,2026-08-28,,0.45,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone 📊 ALERTS 📊 ALERTS Lotto Trade — RISKY LO'  ->  BTO SPCX $140C 0DTE @ 0.45,,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone 📊 ALERTS 📊 ALERTS Lotto Trade — RISKY LO'  ->  BTO SPCX $140C 0DTE @ 0.45
2026-08-28,15:30,,,AMZN,CALLS,300,2026-10-16,,2.34,,BUYING POWER too small,BUYING POWER too small,"AMZN (needs $1170, had $245)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  AMZN — that one costs $1170 and you've got $245 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  AMZN — that one costs $1170 and you've got $245 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-28,15:58,,,WFC,CALLS,88,2026-09-18,,,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone I'm Entering Option: WFC 88 C 9/18 Entry'  ->  BTO WFC $88C 9/18,,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone I'm Entering Option: WFC 88 C 9/18 Entry'  ->  BTO WFC $88C 9/18
2026-08-28,15:59,,,PBR,CALLS,19,2026-09-18,,0.36,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@everyone I'm Entering Option: PBR 19 C 9/18 Entry'  ->  BTO PBR $19C 9/18 @ 0.36,,,,F-airead,high,AI READ of the room's own words,AI READ  '@everyone I'm Entering Option: PBR 19 C 9/18 Entry'  ->  BTO PBR $19C 9/18 @ 0.36
2026-08-31,13:48,,,AMD,CALLS,480,,,5.4,,BUYING POWER too small,BUYING POWER too small,"AMD (needs $540, had $219)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  AMD — that one costs $540 and you've got $219 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  AMD — that one costs $540 and you've got $219 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-31,14:46,ZT all-trades-mashup,ZTRADEZ BOT,IWM,PUTS,293,2026-08-31,,0.22,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'BTO IWM 293P 0dte quick scalp possible lotto @0.22'  ->  BTO IWM $293P 0DTE @ 0.22,,,0.22,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 IWM 293P 2026-08-31 @ 0.22
2026-08-31,15:57,ZT all-trades-mashup,ZTRADEZ BOT,RBLX,CALLS,42.5,2026-09-18,,1.60,,OTHER refusal,OTHER refusal,RBLX,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN RBLX (ZTRADEZ BOT's call) 42.5C 9/18 x1 @ 1.60  ->  the spread on RBLX260918C00041500 is 1.79/2.29 — 25% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN RBLX (ZTRADEZ BOT's call) 42.5C 9/18 x1 @ 1.60  ->  the spread on RBLX260918C00041500 is 1.79/2.29 — 25% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-08-31,15:58,ZT all-trades-mashup,ZTRADEZ BOT,QCOM,CALLS,172.5,2026-09-18,,4.90,,BUYING POWER too small,BUYING POWER too small,"QCOM (needs $490, had $301)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN QCOM (ZTRADEZ BOT's call) 172.5C 9/18 x1 @ 4.90  ->  that one costs $490 and you've got $301 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN QCOM (ZTRADEZ BOT's call) 172.5C 9/18 x1 @ 4.90  ->  that one costs $490 and you've got $301 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-08-31,15:59,ZT all-trades-mashup,ZTRADEZ BOT,S,CALLS,23,2026-09-18,,0.68,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'I'm Entering Option: S 23 C 9/18 Entry: 0.68 Notes'  ->  BTO S $23C 9/18 @ 0.68,,,,F-airead,high,AI READ of the room's own words,AI READ  'I'm Entering Option: S 23 C 9/18 Entry: 0.68 Notes'  ->  BTO S $23C 9/18 @ 0.68
2026-08-31,15:59,ZT all-trades-mashup,ZTRADEZ BOT,S,CALLS,22.5,2026-09-18,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:E-order,ORDER IN BUY 1 S 22.5C 2026-09-18 @ 0.93  [stop 0.70 born with it],,,0.93,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 S 22.5C 2026-09-18 @ 0.93  [stop 0.70 born with it]
2026-08-31,16:00,,,QQQ,CALLS,725,2026-09-08,,2.45,,BUYING POWER too small,BUYING POWER too small,"QQQ (needs $245, had $216)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  QQQ — that one costs $245 and you've got $216 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  QQQ — that one costs $245 and you've got $216 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,09:38,ZT all-trades-mashup,,SPY,PUTS,763,2026-09-02,,2.9,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $290, had $59)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $290 and you've got $59 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $290 and you've got $59 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,09:41,,,META,CALLS,570,2026-09-04,,5.25,,BUYING POWER too small,BUYING POWER too small,"META (needs $525, had $134)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  META — that one costs $525 and you've got $134 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  META — that one costs $525 and you've got $134 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,09:41,ZT all-trades-mashup,,SPY,PUTS,763,2026-09-02,,2.74,,PULLBACK never hit,PULLBACK never hit,SPY ($761),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK SPY: never touched $761 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK SPY: never touched $761 in 10 min — skipped, as designed"
2026-09-01,09:53,ZT all-trades-mashup,,SPY,,,,,,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $274, had $202)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $274 and you've got $202 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $274 and you've got $202 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,10:01,RWGates,TradeLikeGates,AMZN,PUTS,252.5,2026-09-02,,1.38,,BUYING POWER too small,BUYING POWER too small,"AMZN (needs $131, had $41)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN AMZN (TradeLikeGates's call) 252.5P 9/2/26 x1 @ 1.38  ->  that one costs $131 and you've got $41 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN AMZN (TradeLikeGates's call) 252.5P 9/2/26 x1 @ 1.38  ->  that one costs $131 and you've got $41 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,10:10,ZT all-trades-mashup,,SPY,CALLS,762,2026-09-01,,761.9,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK SPY CALL: stock at 762.93, waiting for a dip to $762 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK SPY CALL: stock at 762.93, waiting for a dip to $762 (600s window)"
2026-09-01,10:14,,,AAPL,CALLS,325,2026-09-02,,,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK AAPL CALL: stock at 323.48, waiting for a dip to $323 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK AAPL CALL: stock at 323.48, waiting for a dip to $323 (600s window)"
2026-09-01,10:20,,,NOK,CALLS,10,2027-01-15,,1.33,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,"AI READ  'added $NOK 10 Calls 1/15/27,@Premium avg @1.33'  ->  adding NOK $10C 1/15/27 @ 1.33",,,,F-airead,high,AI READ of the room's own words,"AI READ  'added $NOK 10 Calls 1/15/27,@Premium avg @1.33'  ->  adding NOK $10C 1/15/27 @ 1.33"
2026-09-01,10:20,ZT all-trades-mashup,,SPY,CALLS,762,,,761.9,,PULLBACK never hit,PULLBACK never hit,SPY ($762),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK SPY: never touched $762 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK SPY: never touched $762 in 10 min — skipped, as designed"
2026-09-01,10:24,,,AAPL,CALLS,325,2026-09-02,,,,PULLBACK never hit,PULLBACK never hit,AAPL ($323),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK AAPL: never touched $323 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK AAPL: never touched $323 in 10 min — skipped, as designed"
2026-09-01,10:34,ZT all-trades-mashup,,SPY,PUTS,765,2026-09-02,,2.3,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $230, had $165)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $230 and you've got $165 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $230 and you've got $165 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,10:44,ZT all-trades-mashup,ZTRADEZ BOT,SPY,PUTS,764,2026-09-01,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Open SPY 09/01 764P @.95 Jpm Options | For Informa'  ->  BTO SPY $764P 09/01,,,1.00,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 764P 2026-09-01 @ 1.00  [stop 0.90 born with it]
2026-09-01,10:49,,,AMZN,PUTS,255,2026-09-04,,3,,BUYING POWER too small,BUYING POWER too small,"AMZN (needs $300, had $153)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  AMZN — that one costs $300 and you've got $153 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  AMZN — that one costs $300 and you've got $153 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,11:00,,,AMD,CALLS,465,2026-09-04,,5.5,,BUYING POWER too small,BUYING POWER too small,"AMD (needs $550, had $27)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  AMD — that one costs $550 and you've got $27 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  AMD — that one costs $550 and you've got $27 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,11:13,ZT all-trades-mashup,,SPY,,,,,,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $162, had $27)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $162 and you've got $27 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $162 and you've got $27 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,12:13,ZT all-trades-mashup,ZTRADEZ BOT,SPY,CALLS,764,2026-09-01,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK SPY CALL: stock at 764.00, waiting for a dip to $764 (600s window)",,,0.78,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPY 764C 2026-09-01 @ 0.78  [stop 0.70 born with it]
2026-09-01,12:17,ZT all-trades-mashup,ZTRADEZ BOT,SPY,CALLS,764,2026-09-01,,,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $198, had $111)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $198 and you've got $111 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $198 and you've got $111 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,12:30,ZT all-trades-mashup,,SPY,PUTS,763,2026-09-01,,1.2,,BUYING POWER too small,BUYING POWER too small,"SPY (needs $120, had $111)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  SPY — that one costs $120 and you've got $111 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  SPY — that one costs $120 and you've got $111 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-01,15:58,ZT all-trades-mashup,ZTRADEZ BOT,FLR,CALLS,57.5,2026-09-18,,,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'I'm Entering Option: FLR 57.50 C 9/18 Entry: 1.64-'  ->  BTO FLR $57.5C 9/18,,,1.64,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 FLR 57.5C 2026-09-18 @ 1.64  [stop 1.25 born with it]
2026-09-01,15:59,ZT all-trades-mashup,ZTRADEZ BOT,CVS,CALLS,99,2026-09-18,,1.60,,OTHER refusal,OTHER refusal,CVS,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN CVS (ZTRADEZ BOT's call) 99C 9/18 x1 @ 1.60  ->  the spread on CVS260918C00097500 is 2.05/2.58 — 23% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN CVS (ZTRADEZ BOT's call) 99C 9/18 x1 @ 1.60  ->  the spread on CVS260918C00097500 is 2.05/2.58 — 23% of the price (20% cap). A fill inside that is an instant paper loss, so nothing was sent. (Their call may be fine; this contract just isn't tradeable at a sane price right now.)"
2026-09-02,09:36,,,AAPL,PUTS,325,2026-09-04,,3,,BUYING POWER too small,BUYING POWER too small,"AAPL (needs $300, had $157)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  AAPL — that one costs $300 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  AAPL — that one costs $300 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02,09:41,,,NVDA,CALLS,230,2026-09-18,,2.14,,BUYING POWER too small,BUYING POWER too small,"NVDA (needs $225, had $157)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  NVDA — that one costs $225 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  NVDA — that one costs $225 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02,09:43,,,AAPL,PUTS,327.5,2026-09-04,,4.49,,BUYING POWER too small,BUYING POWER too small,"AAPL (needs $449, had $157)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  AAPL — that one costs $449 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  AAPL — that one costs $449 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02,09:44,RWGates,TradeLikeGates,NBIS,CALLS,215,2026-09-04,,1.80,,BUYING POWER too small,BUYING POWER too small,"NBIS (needs $511, had $157)",,,,,,,,,,,,,,,,,,,,False,trades.log,REFUSED  OPEN NBIS (TradeLikeGates's call) 215C 9/4/26 x1 @ 1.80  ->  that one costs $511 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,REFUSED  OPEN NBIS (TradeLikeGates's call) 215C 9/4/26 x1 @ 1.80  ->  that one costs $511 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02,09:44,,,NVDA,CALLS,230,2026-09-18,,2.14,,BUYING POWER too small,BUYING POWER too small,"NVDA (needs $214, had $157)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  NVDA — that one costs $214 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  NVDA — that one costs $214 and you've got $157 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-02,09:44,Midas,,SPY,CALLS,763,2026-09-02,,1.04,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK SPY CALL: stock at 762.71, waiting for a dip to $762 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK SPY CALL: stock at 762.71, waiting for a dip to $762 (600s window)"
