ts,date,time,room,caller,kind,symbol,side,strike,expiry_raw,expiry_resolved,occ,their_price,their_stop,their_target,msg_type,links_to,confidence,clue,already_in_master_alerts,source_file,source_message_verbatim
2026-08-27 11:00:00,2026-08-27,11:00:00,ZTRADEZ (OPTIONS & STOCKS): 🟢︱🏆top-flow #829352738239414332,NVDA,option,NVDA,CALL,235.0,,,,1.8,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-31-2026.txt,"NVDA | 2.05 bullwinkle0001000 , 🟢 **NVDA | $235 C 1.80 SEP..."
2026-08-27 11:57:53,2026-08-27,11:57:53,Platinum Trading: 🟣│equity #983807207625859143,Mr M Trades 🤖,equity,NVDA,LONG,,,,,226.0,218,,commentary,,high,"ticker written with $ and an explicit Entry price, no strike/side anywhere -> shares, not an option",no,signal-room-chat Aug-27-2026.txt,NEW ENTRY IDEA Swing Trade Idea $NVDA Entry: 226 Levels: 229 / 232 / 236 / 250 / 275 / 300+ ⭕️ SL: 218 Full position - cup and handle breakout ER day 2 breakout @MrMTrades
2026-08-27 12:00:00,2026-08-27,12:00:00,Swing Trades #whop:/firststeptrading/exp_6Q7acPPpFb6CyZ/app,Felony,option,MSTR,,,,,,,,,trim,,medium,"management message; ticker MSTR named, contract details come from the linked entry",no,signal-room-chat Sep-10-2026 (discord).txt,"222% on MSTR almost $1,000 a con Still holding runners here no reason to full sell. amazing swing"
2026-08-27 12:00:00,2026-08-27,12:00:00,Swing Trades #whop:/firststeptrading/exp_6Q7acPPpFb6CyZ/app,Felony,option,MSTR,,,,,,,,,exit,,medium,"management message; ticker MSTR named, contract details come from the linked entry",no,signal-room-chat Sep-10-2026 (discord).txt,300% on MSTR Sold 2 out of my remaining 3. Holding last contract until the wheels fall off 🔥
2026-08-27 12:04:01,2026-08-27,12:04:01,TradingTheTrend: 🚨option-alerts🚨 #769797179992571914,TradingTheTrend,option,QQQ,CALL,725.0,9/01,2026-09-01,QQQ260901C00725000,2.52,,,entry,,high,"expiry ""9/01"" written in the message",no,signal-room-chat Aug-27-2026.txt,BTO QQQ 9/01 725c @ 2.52 risky
2026-08-27 12:36:22,2026-08-27,12:36:22,Day Trades #whop:/firststeptrading/exp_cvgzKYDmcUEDGh/app,Trademorewiser (MOD),future,NQ,LONG,,,,,29617.5,29576,,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Aug-31-2026.txt,Long NQ 29617.50 SL 29576
2026-08-27 13:07:08,2026-08-27,13:07:08,ZTRADEZ (OPTIONS & STOCKS): 📶︱stormzyy #1525120298075029554,Stormzy,future,MGC,,,,,,,,,exit,,medium,"management message; ticker MGC named, contract details come from the linked entry",no,signal-room-chat Aug-28-2026.txt,@everyone Trade Alert Stopped here BOS + FVG invalidated. -3 Points MGC.
2026-08-27 13:11:38,2026-08-27,13:11:38,TradingTheTrend: 🚨option-alerts🚨 #769797179992571914,TradingTheTrend,option,QQQ,CALL,725.0,9/01,2026-09-01,QQQ260901C00725000,3.02,,,exit,2026-08-27 12:04:01,high,"expiry ""9/01"" written in the message",no,signal-room-chat Aug-28-2026.txt,STC QQQ 9/01 725c @ 3.02 partial gotta keep pushing here. Not out of the woods yet. Holding half and I still plan to add those back if we get a dip
2026-08-27 14:08:11,2026-08-27,14:08:11,BOKA Trading: 🚨︱option-alerts #1288291150083653652,JonnyOptions,option,DRAM,CALL,57.0,9/18,2026-09-18,DRAM260918C00057000,,,,add,,high,"expiry ""9/18"" written in the message",no,signal-room-chat Aug-27-2026.txt,"added $DRAM $57 calls 9/18 , @Premium buying the undercut of PDL sweep"
2026-08-27 14:16:33,2026-08-27,14:16:33,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps #829754942817828884,Unraveller (Admin)🔮,option,CAN,,,,,,,,,trim,,medium,"management message; ticker CAN named, contract details come from the linked entry",no,signal-room-chat Aug-27-2026.txt,If u scalped any of the ideas please take trims. Ive been commentating on this reversal since highs. Breakeven stops on everything. If we flush here everything can double @here
2026-08-27 14:31:52,2026-08-27,14:31:52,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps #829754942817828884,Unraveller 🔮,option,TSLA,,,,,,354.0,,,exit,,medium,"management message; ticker TSLA named, contract details come from the linked entry",no,signal-room-chat Aug-27-2026.txt,Got wicked out of tsla at 354 supply twice but came back strong. See you all at premarket! @everyone
2026-08-27 14:31:52,2026-08-27,14:31:52,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps #829754942817828884,Unraveller (Admin)🔮,option,TSLA,,,,,,354.0,,,exit,,medium,"management message; ticker TSLA named, contract details come from the linked entry",no,signal-room-chat Aug-27-2026.txt,Got wicked out of tsla at 354 supply twice but came back strong. See you all at premarket! @everyone
2026-08-27 15:59:39,2026-08-27,15:59:39,ZTRADEZ (OPTIONS & STOCKS): 🔸︱🦺clutchinvestments #1389300087829827745,Clutch Trades,option,AMD,CALL,490.0,,,,1.75,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-27-2026.txt,@everyone HIGH RISK LOTTO: 1DTE AMD 490C 1.75 SIZE FOR 0! IG: ClutchInvestments
2026-08-27 16:12:05,2026-08-27,16:12:05,Low Key Stonks: 🦆phiccduck-alerts #1315499512353128498,PhiccDuck,option,,,,,,,,,,trim,,low,management wording but no ticker in the message; linked by the caller's last open trade in this room,no,signal-room-chat Sep-10-2026 (discord).txt,"Up 100% today, hope ya'll trimmed!! @PhiccDuck Alerts"
2026-08-28 02:17:46,2026-08-28,02:17:46,Day Trades #whop:/firststeptrading/exp_cvgzKYDmcUEDGh/app,Trademorewiser (MOD),future,NQ,LONG,,,,,29617.5,29576,,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Aug-31-2026.txt,Long NQ 29617.50 SL 29576
2026-08-28 08:38:10,2026-08-28,08:38:10,High Risk #whop:/firststeptrading/exp_hpXJymtw0yMqzB/app,Felony,future,NQ,LONG,,,,,,,,trim,2026-08-27 03:37:15,low,direction and symbol written; entry price NOT stated - left blank,no,signal-room-chat Sep-10-2026 (discord).txt,60 points $1200 a con on NQ long - Trimmed Stop BE holding for full target. Beauty
2026-08-28 09:21:37,2026-08-28,09:21:37,TradingTheTrend: 🔵options-watchlist #769797819770732554,TradingTheTrend,option,AAPL,CALL,320.0,,,,10.0,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; this is a levels/watchlist post (several tickers with trigger prices), not an entry",no,signal-room-chat Aug-28-2026.txt,SPY 774c > 773.00 770p < 770.50 767p < 768.00 QQQ 723c > 722.00 715p < 716.85 AAPL 320c > 318.00 IBM 241c > 240.00 MSFT 510c > 507.00 PLTR 190c > 188.00 Good luck @everyone Jackson Hole today.. Fed Chairman Warsh speech is @ 10 am. Expect major volatility.
2026-08-28 09:21:37,2026-08-28,09:21:37,TradingTheTrend: 🔵options-watchlist #769797819770732554,TradingTheTrend,option,IBM,CALL,241.0,,,,10.0,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; this is a levels/watchlist post (several tickers with trigger prices), not an entry",no,signal-room-chat Aug-28-2026.txt,SPY 774c > 773.00 770p < 770.50 767p < 768.00 QQQ 723c > 722.00 715p < 716.85 AAPL 320c > 318.00 IBM 241c > 240.00 MSFT 510c > 507.00 PLTR 190c > 188.00 Good luck @everyone Jackson Hole today.. Fed Chairman Warsh speech is @ 10 am. Expect major volatility.
2026-08-28 09:21:37,2026-08-28,09:21:37,TradingTheTrend: 🔵options-watchlist #769797819770732554,TradingTheTrend,option,MSFT,CALL,510.0,,,,10.0,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; this is a levels/watchlist post (several tickers with trigger prices), not an entry",no,signal-room-chat Aug-28-2026.txt,SPY 774c > 773.00 770p < 770.50 767p < 768.00 QQQ 723c > 722.00 715p < 716.85 AAPL 320c > 318.00 IBM 241c > 240.00 MSFT 510c > 507.00 PLTR 190c > 188.00 Good luck @everyone Jackson Hole today.. Fed Chairman Warsh speech is @ 10 am. Expect major volatility.
2026-08-28 09:21:37,2026-08-28,09:21:37,TradingTheTrend: 🔵options-watchlist #769797819770732554,TradingTheTrend,option,PLTR,CALL,190.0,,,,10.0,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; this is a levels/watchlist post (several tickers with trigger prices), not an entry",no,signal-room-chat Aug-28-2026.txt,SPY 774c > 773.00 770p < 770.50 767p < 768.00 QQQ 723c > 722.00 715p < 716.85 AAPL 320c > 318.00 IBM 241c > 240.00 MSFT 510c > 507.00 PLTR 190c > 188.00 Good luck @everyone Jackson Hole today.. Fed Chairman Warsh speech is @ 10 am. Expect major volatility.
2026-08-28 09:21:37,2026-08-28,09:21:37,TradingTheTrend: 🔵options-watchlist #769797819770732554,TradingTheTrend,option,QQQ,CALL,723.0,,,,10.0,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; this is a levels/watchlist post (several tickers with trigger prices), not an entry",no,signal-room-chat Aug-28-2026.txt,SPY 774c > 773.00 770p < 770.50 767p < 768.00 QQQ 723c > 722.00 715p < 716.85 AAPL 320c > 318.00 IBM 241c > 240.00 MSFT 510c > 507.00 PLTR 190c > 188.00 Good luck @everyone Jackson Hole today.. Fed Chairman Warsh speech is @ 10 am. Expect major volatility.
2026-08-28 09:21:37,2026-08-28,09:21:37,TradingTheTrend: 🔵options-watchlist #769797819770732554,TradingTheTrend,option,SPY,CALL,774.0,,,,10.0,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; this is a levels/watchlist post (several tickers with trigger prices), not an entry",no,signal-room-chat Aug-28-2026.txt,SPY 774c > 773.00 770p < 770.50 767p < 768.00 QQQ 723c > 722.00 715p < 716.85 AAPL 320c > 318.00 IBM 241c > 240.00 MSFT 510c > 507.00 PLTR 190c > 188.00 Good luck @everyone Jackson Hole today.. Fed Chairman Warsh speech is @ 10 am. Expect major volatility.
2026-08-28 09:43:14,2026-08-28,09:43:14,Platinum Trading: 👑│nitro #911389167169191946,Nitro Trades,option,QQQ,CALL,722.5,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-31-2026.txt,@Owner Alerts Comment QQQ $722.5c on watch
2026-08-28 09:46:34,2026-08-28,09:46:34,TradingTheTrend: 🚨option-alerts🚨 #769797179992571914,TradingTheTrend,option,AAPL,CALL,320.0,9/04,2026-09-04,AAPL260904C00320000,2.7,,,exit,,high,"expiry ""9/04"" written in the message",no,signal-room-chat Aug-31-2026.txt,STC AAPL 9/04 320c @ 2.70 stop hit near entry
2026-08-28 09:47:46,2026-08-28,09:47:46,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,225.0,,,,,,,commentary,,low,"strike and side are written, expiry is not stated anywhere - left blank; watchlist wording, no fill stated",no,signal-room-chat Aug-28-2026.txt,@Owner Alerts Comment NVDA $225p on watch
2026-08-28 09:48:24,2026-08-28,09:48:24,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades #987515353670221834,👑KingBeeAri🐝,option,CRM,,,,,,,,,exit,,medium,"management message; ticker CRM named, contract details come from the linked entry",no,signal-room-chat Aug-31-2026.txt,Fully out of CRM @ 520% @here
2026-08-28 09:49:15,2026-08-28,09:49:15,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,225.0,,,,,,,entry,,low,"strike and side are written, expiry is not stated anywhere - left blank",no,signal-room-chat Aug-31-2026.txt,@Owner Alerts Entry Contract: NVDA $225p Price: .76 Comments:none @nitro_trades Instagram
2026-08-28 09:49:41,2026-08-28,09:49:41,Platinum Trading: 👑│nitro #911389167169191946,@Owner Alerts,option,NVDA,PUT,225.0,,,,,,,trim,2026-08-28 09:49:15,medium,"management message; ticker NVDA named, contract details come from the linked entry; contract inherited from the linked entry at 2026-08-28 09:49:15",no,signal-room-chat Aug-31-2026.txt,"@Owner Alerts Comment Took out half here on NVDA, SL to b/e"
2026-08-28 10:11:18,2026-08-28,10:11:18,Summit Trading Strategies: 📌｜alert-room #642437862930907158,TradeLikeGates,option,MSFT,,,,,,,,,add,,medium,"management message; ticker MSFT named, contract details come from the linked entry",no,signal-room-chat Aug-28-2026.txt,@here added $MSFT
2026-08-28 10:31:13,2026-08-28,10:31:13,Platinum Trading: 🟣│lottos #911389321993523210,Demon Alerts,option,MSFT,CALL,515.0,08/28,2026-08-28,MSFT260828C00515000,0.6,,,entry,,high,"expiry ""08/28"" written in the message",no,signal-room-chat Aug-31-2026.txt,BTO MSFT $515c 08/28 @0.60 NO STOP LOSS @Lotto Alerts
2026-08-28 10:31:13,2026-08-28,10:31:13,ZTRADEZ (OPTIONS & STOCKS): ◽︱😈demon #874280313038192670,Demon Alerts,option,MSFT,CALL,515.0,08/28,2026-08-28,MSFT260828C00515000,0.6,,,entry,,high,"expiry ""08/28"" written in the message",no,signal-room-chat Aug-31-2026.txt,BTO MSFT $515c 08/28 @0.60 NO STOP LOSS @everyone
2026-08-28 10:32:24,2026-08-28,10:32:24,ELITE OPTIONS: 🔔︱brandos-trade-alerts #1286022517869514874,EliteOptions | Brando,option,SNDK,CALL,1550.0,AUG 28,2026-08-28,SNDK260828C01550000,4.5,,,exit,,high,"expiry ""AUG 28"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,@Elite SOLD | SNDK AUG 28 1550C $4.50 3/4 position
2026-08-28 10:38:36,2026-08-28,10:38:36,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades #987515353670221834,👑KingBeeAri🐝,option,TSLA,CALL,360.0,8/28,2026-08-28,TSLA260828C00360000,,,,trim,2026-08-25 10:07:28,low,management wording but no ticker in the message; linked by the caller's last open trade in this room; symbol TSLA taken from the linked entry; contract inherited from the linked entry at 2026-08-25 10:07:28,no,signal-room-chat Aug-31-2026.txt,38% trim if you haven’t @here
2026-08-28 10:42:08,2026-08-28,10:42:08,BOKA Trading: 🚨︱option-alerts #1288291150083653652,JonnyOptions,option,,,,,,,,,,trim,,low,management wording but no ticker in the message; linked by the caller's last open trade in this room,no,signal-room-chat Aug-28-2026.txt,feel free to trim. this swing over the weekend could play very nice
2026-08-28 10:42:29,2026-08-28,10:42:29,ZTRADEZ (OPTIONS & STOCKS): ◽︱namrood-options #1471700027662405712,Namrood-BOT,option,SPY,CALL,774.0,0dte,2026-08-28,SPY260828C00774000,,,,entry,,high,message says 0DTE -> expiry = the message date,no,signal-room-chat Aug-28-2026.txt,@Namrood-Bot 💎 PREMIUM ALERT 💎 PREMIUM ALERT Idea WATCH SPY 774C 0DTE @Namrood - Live trades dashboard @ZTRADEZ (OPTIONS & STOCKS) | Friday - 08-28-2026 10:42 AM EST @ZTRADEZ (OPTIONS & STOCKS) | Friday - 08-28-2026 10:42 AM EST
2026-08-28 10:44:16,2026-08-28,10:44:16,ELITE OPTIONS: 🔔︱brandos-trade-alerts #1286022517869514874,EliteOptions | Brando,option,QQQ,CALL,722.0,AUG 28,2026-08-28,QQQ260828C00722000,1.62,,,entry,,high,"expiry ""AUG 28"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,"@Elite BOUGHT | QQQ AUG 28 722C $1.62 LOTTO, just playing w profits here"
2026-08-28 10:47:47,2026-08-28,10:47:47,ELITE OPTIONS: 🔔︱shoofs-trade-alerts #1368263191632543956,Elite Options | Shoof,option,SPX,CALL,7760.0,8/28,2026-08-28,SPX260828C07760000,8.1,,,exit,,high,"expiry ""8/28"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,@Elite ALERT SOLD | SPX 8/28 7760C at 8.10 (1/4) 5
2026-08-28 10:50:27,2026-08-28,10:50:27,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades #987515353670221834,👑KingBeeAri🐝,option,TSLA,CALL,360.0,8/28,2026-08-28,TSLA260828C00360000,,,,trim,2026-08-25 10:07:28,low,management wording but no ticker in the message; linked by the caller's last open trade in this room; symbol TSLA taken from the linked entry; contract inherited from the linked entry at 2026-08-25 10:07:28,no,signal-room-chat Aug-31-2026.txt,Because I added and trimmed I’m up 105% @here
2026-08-28 10:50:27,2026-08-28,10:50:27,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades #987515353670221834,👑KingBeeAri🐝,option,TSLA,CALL,360.0,8/28,2026-08-28,TSLA260828C00360000,,,,trim,2026-08-25 10:07:28,low,management wording but no ticker in the message; linked by the caller's last open trade in this room; symbol TSLA taken from the linked entry; contract inherited from the linked entry at 2026-08-25 10:07:28,no,signal-room-chat Aug-31-2026.txt,Because I added and trimmed I’m up 105% @here 32
2026-08-28 10:54:17,2026-08-28,10:54:17,ELITE OPTIONS: 🔔︱brandos-trade-alerts #1286022517869514874,EliteOptions | Brando,option,QQQ,CALL,722.0,AUG 28,2026-08-28,QQQ260828C00722000,2.2,,,exit,2026-08-28 10:44:16,high,"expiry ""AUG 28"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,@Elite SOLD | QQQ AUG 28 722C $2.20 1/2 POSITION
2026-08-28 10:56:17,2026-08-28,10:56:17,ELITE OPTIONS: 🔔︱brandos-trade-alerts #1286022517869514874,@Elite,option,QQQ,CALL,722.0,AUG 28,2026-08-28,QQQ260828C00722000,2.5,,,exit,,high,"expiry ""AUG 28"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,@Elite SOLD | QQQ AUG 28 722C $2.50 1/4 POSITION
2026-08-28 10:56:53,2026-08-28,10:56:53,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps #829754942817828884,Unraveller,option,AMD,,,,,,,,,trim,,medium,"management message; ticker AMD named, contract details come from the linked entry",no,signal-room-chat Aug-28-2026.txt,@Unraveller (Admin)🔮 trimming AMD @ 20% @everyone
2026-08-28 10:56:53,2026-08-28,10:56:53,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps #829754942817828884,Unraveller,option,AMD,,,,,,,,,trim,,medium,"management message; ticker AMD named, contract details come from the linked entry",no,signal-room-chat Aug-31-2026.txt,@Unraveller 🔮 trimming AMD @ 20% @everyone
2026-08-28 10:57:48,2026-08-28,10:57:48,ZTRADEZ (OPTIONS & STOCKS): ◽︱♟market-bishop #1239624229583061052,The Pawn (The Market Bishop),option,MSFT,CALL,520.0,9/18,2026-09-18,MSFT260918C00520000,10.15,,,trim,2026-08-26 15:59:29,high,"expiry ""9/18"" written in the message",no,signal-room-chat Aug-31-2026.txt,@everyone Trimming MSFT 520 C 9/18 Value: @10.15 Notes: Congrats on the hold! From $7.05 How I Trade The Market Bishop Trade Idea's Disclaimer Twitter: @TheMarketBishop | I want to be the greatest•Yesterday at 10:57 AM Twitter: @TheMarketBishop | I want to be the greatest•Yesterday at 10:57 AM •
2026-08-28 10:59:08,2026-08-28,10:59:08,ELITE OPTIONS: 🔔︱shoofs-trade-alerts #1368263191632543956,Elite Options | Shoof,option,SPX,CALL,7780.0,8/28,2026-08-28,SPX260828C07780000,4.4,,,entry,,high,"expiry ""8/28"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,@Elite ALERT BOUGHT | SPX 8/28 7780C at 4.40 ROLL with Profits
2026-08-28 11:12:14,2026-08-28,11:12:14,TradingTheTrend: 🚨option-alerts🚨 #769797179992571914,TradingTheTrend,option,QQQ,CALL,725.0,9/01,2026-09-01,QQQ260901C00725000,2.6,,,exit,2026-08-27 12:04:01,high,"expiry ""9/01"" written in the message",no,signal-room-chat Aug-28-2026.txt,STC QQQ 9/01 725c @ 2.60 alright not letting these go red again.
