date,entry_time,event_time,room,caller,symbol,contract,entry,event,reported_exit,reported_pct,profit_per_contract,calculated_pct,implied_exit,trim_size,basis,raw
2026-09-04,09:41:57,10:10:05,VeroTrade: ✅⏐vero-trades,Vero,SPY,SPY 772P 9/4 @ 1.12,1.12,partial trim,,,,,,0.5,caller trim; price unavailable,"Vero: Vero [PAID], Server Tag: PAID PAID SPY 772P 9/4 1.12 4 CONTRACTS @vero-alerts Vero [PAID], Server Tag: PAID PAID Owner — 10:10 AM Friday, September 4, 2026 at 10:10 AM SPY TRIM 2/4 @ 1.33 SL @ KEY LEVEL @vero-alerts"
2026-09-04,09:41:03,10:10:36,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 355P @ 1.44,1.44,partial trim,,,,,,,caller exit; price unavailable,"Brett (Admin): Brett (Admin) ADMINS — 10:10 AM Friday, September 4, 2026 at 10:10 AM Scaled most out of TSLA, stops moved to $358"
2026-09-04,09:50:19,10:10:45,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,20.0,,,3.576,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:10 AM Friday, September 4, 2026 at 10:10 AM @Unraveller (Admin)🔮 trimming SPY @ 20% @everyone"
2026-09-04,09:48:13,10:11:30,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,NVDA,NVDA 235C 9/4,,full exit,,,,,,,caller exit; price unavailable,"👑KingBeeAri🐝: 👑KingBeeAri🐝 [DRIP], Server Tag: DRIP DRIP OWNER🤴🏾 — 10:11 AM Friday, September 4, 2026 at 10:11 AM Preparing to stop out of the rest of NVDA @here"
2026-09-04,09:50:19,10:12:17,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,30.0,,,3.874,,caller-stated,"HoneyDrip (Scribe): [ 10:12 AM ] Friday, September 4, 2026 at 10:12 AM @Unraveller (Admin)🔮 trimming SPY @ 30% @everyone"
2026-09-04,09:41:57,10:12:20,VeroTrade: ✅⏐vero-trades,Vero,SPY,SPY 772P 9/4 @ 1.12,1.12,partial trim,,,,,,0.5,caller trim; price unavailable,"Vero: Vero [PAID], Server Tag: PAID PAID SPY 772P 9/4 1.12 4 CONTRACTS @vero-alerts Vero [PAID], Server Tag: PAID PAID Owner — 10:12 AM Friday, September 4, 2026 at 10:12 AM SPY TRIM 1/2 @ 1.61 SL @ KEY LEVEL @vero-alerts"
2026-09-04,09:50:19,10:13:01,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,35.0,,,4.023000000000001,,caller-stated,"HoneyDrip (Scribe): [ 10:13 AM ] Friday, September 4, 2026 at 10:13 AM @Unraveller (Admin)🔮 trimming SPY @ 35% @everyone"
2026-09-04,09:48:13,10:13:17,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,NVDA,NVDA 235C 9/4,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: [ 10:13 AM ] Friday, September 4, 2026 at 10:13 AM We trimmed already so that’s the good news"
2026-09-04,09:37:22,10:15:59,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,AMD,AMD 475C 9/9 @ 4.80,4.8,partial trim,4.56,,,-5.000000000000004,,0.5,caller-stated,"TradingTheTrend: TradingTheTrend — 10:15 AM Friday, September 4, 2026 at 10:15 AM STC AMD 9/14 500c @ 4.56 partial. Half out"
2026-09-04,09:50:07,10:16:01,ZTRADEZ (OPTIONS & STOCKS): ◽︱all-trades-mashup,ZTRADEZ BOT,INTC,INTC 94C 9/4 @ 0.95,0.95,partial trim,,,,,,,caller trim; price unavailable,"ZTRADEZ BOT: [ 10:16 AM ] Friday, September 4, 2026 at 10:16 AM Forwarded @everyone Trimming INTC 94 C 9/4 Value: @1.62-1.63 Notes: From $0.95! How I Trade The Market Bishop Trade Idea's Disclaimer Twitter: @TheMarketBishop | I want to be the greatest•Today at 10:15 AM #◽︱♟market-bishop • 10:16 AM"
2026-09-04,09:41:03,10:16:18,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 355P @ 1.44,1.44,partial trim,,84.0,,,2.6495999999999995,,caller-stated,"Nitro Trades: Nitro Trades Traders APP — 10:16 AM Friday, September 4, 2026 at 10:16 AM @Owner Alerts Comment TSLA +84% @nitro_trades Instagram , ,"
2026-09-04,09:41:03,10:18:45,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 355P @ 1.44,1.44,partial trim,,122.0,,,3.1967999999999996,,caller-stated,"@Owner Alerts: [ 10:18 AM ] Friday, September 4, 2026 at 10:18 AM @Owner Alerts Comment TSLA +122% @nitro_trades Instagram , ,"
2026-09-04,10:07:08,10:20:47,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,ORCL,ORCL 170C 9/14 @ 10.00,10.0,partial trim,,20.0,,,12.0,,caller-stated,"Brett (Admin): [ 10:20 AM ] Friday, September 4, 2026 at 10:20 AM 20%+ again"
2026-09-04,09:41:03,10:20:50,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 355P @ 1.44,1.44,partial trim,,150.0,,,3.5999999999999996,,caller-stated,"@Owner Alerts: [ 10:20 AM ] Friday, September 4, 2026 at 10:20 AM @Owner Alerts Comment TSLA LEMME SEE $351!!! +150% SO FAR @nitro_trades Instagram , ,"
2026-09-04,09:48:13,10:22:04,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,NVDA,NVDA 235C 9/4,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: 👑KingBeeAri🐝 [DRIP], Server Tag: DRIP DRIP OWNER🤴🏾 — 10:22 AM Friday, September 4, 2026 at 10:22 AM Trim down to runners @everyone"
2026-09-04,09:48:13,10:29:33,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,NVDA,NVDA 235C 9/4,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: 👑KingBeeAri🐝 [DRIP], Server Tag: DRIP DRIP OWNER🤴🏾 — 10:29 AM Friday, September 4, 2026 at 10:29 AM Trim NVDA if it haven’t @here"
2026-09-04,09:48:13,10:31:19,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,NVDA,NVDA 235C 9/4,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: [ 10:31 AM ] Friday, September 4, 2026 at 10:31 AM Plus 2 trims"
2026-09-04,09:43:11,10:34:03,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,NVDA,NVDA 232.5C 9/9 @ 3.65,3.65,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:34 AM Friday, September 4, 2026 at 10:34 AM @Brett (Admin) all out of NVDA @everyone"
2026-09-04,09:48:13,10:34:48,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,NVDA,NVDA 235C 9/4,,full exit,,,,,,,caller exit; price unavailable,"👑KingBeeAri🐝: [ 10:34 AM ] Friday, September 4, 2026 at 10:34 AM Stopped out of NVDA runners"
2026-09-04,09:50:19,10:42:50,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,43.0,,,4.2614,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:42 AM Friday, September 4, 2026 at 10:42 AM @Unraveller (Admin)🔮 trimming SPY @ 43% @everyone (edited) Friday, September 4, 2026 at 10:43 AM"
2026-09-04,09:41:57,10:42:58,VeroTrade: ✅⏐vero-trades,Vero,SPY,SPY 772P 9/4 @ 1.12,1.12,full exit,1.83,,,63.39285714285713,,,caller-stated,"Vero: Vero [PAID], Server Tag: PAID PAID SPY 772P 9/4 1.12 4 CONTRACTS @vero-alerts Vero [PAID], Server Tag: PAID PAID Owner — 9/4/26, 10:42 AM Friday, September 4, 2026 at 10:42 AM SPY OUT @ 1.83 Great finish to an already green week @vero-alerts 4 Add Reaction"
2026-09-04,09:50:19,10:43:40,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,50.0,,,4.47,,caller-stated,"HoneyDrip (Scribe): [ 10:43 AM ] Friday, September 4, 2026 at 10:43 AM @Unraveller (Admin)🔮 trimming SPY @ 50% @everyone"
2026-09-04,09:50:19,10:47:36,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,58.0,,,4.7084,,caller-stated,"HoneyDrip (Scribe): [ 10:47 AM ] Friday, September 4, 2026 at 10:47 AM @Unraveller (Admin)🔮 trimming SPY @ 58% @everyone"
2026-09-04,10:45:46,10:48:51,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,QQQ,QQQ 718P 9/8 @ 2.86,2.86,partial trim,,10.0,,,3.146,,caller-stated,"HoneyDrip (Scribe): [ 10:48 AM ] Friday, September 4, 2026 at 10:48 AM @Mike (Admin) trimming QQQ @ 10% @everyone"
2026-09-04,10:45:46,10:50:01,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,QQQ,QQQ 718P 9/8 @ 2.86,2.86,partial trim,,15.0,,,3.2889999999999997,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:50 AM Friday, September 4, 2026 at 10:50 AM @Mike (Admin) trimming QQQ @ 15% @everyone"
2026-09-04,09:50:19,10:50:15,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,65.0,,,4.917,,caller-stated,"HoneyDrip (Scribe): [ 10:50 AM ] Friday, September 4, 2026 at 10:50 AM @Unraveller (Admin)🔮 trimming SPY @ 65% @everyone"
2026-09-04,09:50:03,10:50:55,BOKA Trading: 🚨︱option-alerts,JonnyOptions,QCOM,QCOM 180C 10/16 @ 5.70,5.7,full exit,,,,,,,caller exit; price unavailable,"JonnyOptions: JonnyOptions [BOKA], Server Tag: BOKA BOKA BOKA — 10:50 AM Friday, September 4, 2026 at 10:50 AM stopped out of $QCOM @Premium"
2026-09-04,09:50:19,10:55:31,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,73.0,,,5.1554,,caller-stated,"HoneyDrip (Scribe): [ 10:55 AM ] Friday, September 4, 2026 at 10:55 AM @Unraveller (Admin)🔮 trimming SPY @ 73% @everyone"
2026-09-04,10:45:46,10:58:42,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,QQQ,QQQ 718P 9/8 @ 2.86,2.86,partial trim,,20.0,,,3.432,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:58 AM Friday, September 4, 2026 at 10:58 AM @Mike (Admin) trimming QQQ @ 20% @everyone"
2026-09-04,09:50:19,10:58:58,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,partial trim,,80.0,,,5.364,,caller-stated,"HoneyDrip (Scribe): [ 10:58 AM ] Friday, September 4, 2026 at 10:58 AM @Unraveller (Admin)🔮 trimming SPY @ 80% @everyone"
2026-09-04,10:45:46,11:00:06,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,QQQ,QQQ 718P 9/8 @ 2.86,2.86,partial trim,,20.0,,,3.432,,caller-stated,"Mike (Admin): Mike (Admin) ADMINS — 11:00 AM Friday, September 4, 2026 at 11:00 AM 20% so far on QQQ @here. Break even trail stop on runners"
2026-09-04,09:50:19,11:00:27,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,SPY,SPY 774P 9/8 @ 2.98,2.98,full exit,80.0,80.0,,2584.5637583892617,,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:00 AM Friday, September 4, 2026 at 11:00 AM @Unraveller (Admin)🔮 all out of SPY @ 80% @everyone 1 Add Reaction"
2026-09-04,10:45:46,11:08:35,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,QQQ,QQQ 718P 9/8 @ 2.86,2.86,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 11:08 AM Friday, September 4, 2026 at 11:08 AM @Mike (Admin) all out of QQQ @everyone (edited) Friday, September 4, 2026 at 11:08 AM 6 1 2 1 1 Add Reaction"
2026-09-04,09:50:07,11:41:35,ZTRADEZ (OPTIONS & STOCKS): ◽︱all-trades-mashup,ZTRADEZ BOT,INTC,INTC 94C 9/4 @ 0.95,0.95,full exit,,62.0,,,1.539,,caller-stated,"ZTRADEZ BOT: [ 11:41 AM ] Friday, September 4, 2026 at 11:41 AM Forwarded @everyone EXIT Solid strat 0 short! Done for the day here +62% 09/04/26 • 11:41 AM EDT #◽︱🎰sir-goldman • 11:41 AM"
2026-09-04,09:41:03,11:53:01,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 355P @ 1.44,1.44,full exit,,,,,,,caller exit; price unavailable,"Nitro Trades: Nitro Trades Traders APP — 11:53 AM Friday, September 4, 2026 at 11:53 AM @Owner Alerts Comment TSLA BANGGGGG FULL TP OUT OF LAST CONTRACT @nitro_trades Instagram , , 4 3 Add Reaction"
2026-09-04,10:57:44,12:21:47,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 720C 9/08 @ 1.98,1.98,partial trim,2.22,,,12.121212121212132,,,caller-stated,"TradingTheTrend: TradingTheTrend — 12:21 PM Friday, September 4, 2026 at 12:21 PM STC QQQ 9/08 720c @ 2.22 partial. Not sitting in chop all day with these.. We will see what we can get. Setup is still there 1 Add Reaction"
2026-09-04,09:48:13,12:32:11,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,NVDA,NVDA 235C 9/4,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: [ 12:32 PM ] Friday, September 4, 2026 at 12:32 PM Trim and trail it @here"
2026-09-04,10:57:44,12:44:34,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 720C 9/08 @ 1.98,1.98,partial trim,,100.0,,,3.96,,caller-stated,"TradingTheTrend: TradingTheTrend BTO AMD 9/14 500c @ 2.40 high risk trade for AVGO ER sympathy. Going light. This ER could go either way but I like the chances on upside. Consider it a lotto TradingTheTrend — Yesterday at 12:44 PM Friday, September 4, 2026 at 12:44 PM 5.00 now over 100% 2 Add Reaction"
2026-09-04,10:57:44,12:48:20,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 720C 9/08 @ 1.98,1.98,partial trim,2.4,,,21.21212121212121,,0.5,caller-stated,"TradingTheTrend: [ 12:48 PM ] Friday, September 4, 2026 at 12:48 PM STC QQQ 9/08 720c @ 2.40 partial lets gooooo. Half out 1 1 Add Reaction"
2026-09-04,09:37:22,12:51:32,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,AMD,AMD 475C 9/9 @ 4.80,4.8,partial trim,5.46,,,13.750000000000004,,0.5,caller-stated,"TradingTheTrend: [ 12:51 PM ] Friday, September 4, 2026 at 12:51 PM STC AMD 9/14 500c @ 5.46 PARTIAL MAKE IT FREE Still pretty much holding half.. not in any hurry to get out of these 2 2 2 Add Reaction"
2026-09-04,09:50:07,12:52:37,ZTRADEZ (OPTIONS & STOCKS): ◽︱all-trades-mashup,ZTRADEZ BOT,INTC,INTC 94C 9/4 @ 0.95,0.95,partial trim,,,,,,,caller trim; price unavailable,"ZTRADEZ BOT: ZTRADEZ BOT APP — 12:52 PM Friday, September 4, 2026 at 12:52 PM Forwarded @everyone Trimming INTC 94 P 9/4 Value: @1.80 Notes: From $0.95! How I Trade The Market Bishop Trade Idea's Disclaimer Twitter: @TheMarketBishop | I want to be the greatest•Today at 12:52 PM #◽︱♟market-bishop • 12:52 PM"
2026-09-04,09:50:07,12:55:41,ZTRADEZ (OPTIONS & STOCKS): ◽︱all-trades-mashup,ZTRADEZ BOT,INTC,INTC 94C 9/4 @ 0.95,0.95,partial trim,,,,,,,caller trim; price unavailable,"ZTRADEZ BOT: [ 12:55 PM ] Friday, September 4, 2026 at 12:55 PM Forwarded @everyone Trimming INTC 94 C 9/4 Value: @1.80 Notes: From $0.95! How I Trade The Market Bishop Trade Idea's Disclaimer Twitter: @TheMarketBishop | I want to be the greatest•Today at 12:55 PM #◽︱♟market-bishop • 12:55 PM"
2026-09-04,10:57:44,13:09:33,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 720C 9/08 @ 1.98,1.98,full exit,2.02,,,2.020202020202022,,,caller-stated,"TradingTheTrend: [ 1:09 PM ] Friday, September 4, 2026 at 1:09 PM STC QQQ 9/08 720c @ 2.02 alright cutting in the green, will be watching for another entry 1 Add Reaction"
2026-09-04,13:57:13,14:22:19,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 722C 9/08 @ 0.84,0.84,partial trim,0.94,,,11.904761904761903,,,caller-stated,"TradingTheTrend: TradingTheTrend — 2:22 PM Friday, September 4, 2026 at 2:22 PM STC QQQ 9/08 722c @ .94 partial. Resistance here. Taking some easy money 1 Add Reaction"
2026-09-04,13:57:13,14:57:39,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 722C 9/08 @ 0.84,0.84,partial trim,1.04,,,23.80952380952382,,0.5,caller-stated,"TradingTheTrend: TradingTheTrend — 2:57 PM Friday, September 4, 2026 at 2:57 PM STC QQQ 9/08 722c @ 1.04 partial. Looking good but not getting greedy. Scaling out as the profits come. Holding half 1 1 Add Reaction"
2026-09-04,15:49:13,15:49:23,TradingTheTrend: 🚨option-alerts🚨,TB22,INTC,INTC 100C 9/18 @ 2.60,2.6,partial trim,2.6,,,0.0,,,caller-stated,"TB22: [ 3:49 PM ] Friday, September 4, 2026 at 3:49 PM STC INTC 9/18 100c @2.6 partial 1 Add Reaction"
2026-09-04,13:57:13,15:50:37,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 722C 9/08 @ 0.84,0.84,partial trim,1.2,,,42.857142857142854,,,caller-stated,"TradingTheTrend: TradingTheTrend — 3:50 PM Friday, September 4, 2026 at 3:50 PM STC QQQ 9/08 722c @ 1.20 partial"
2026-09-04,15:49:13,15:55:56,TradingTheTrend: 🚨option-alerts🚨,TB22,INTC,INTC 100C 9/18 @ 2.60,2.6,partial trim,2.75,,,5.769230769230766,,,caller-stated,"TB22: TB22 — 3:55 PM Friday, September 4, 2026 at 3:55 PM STC INTC 9/18 100c @2.75 partial long weekend coming"
2026-09-04,15:49:13,15:57:58,TradingTheTrend: 🚨option-alerts🚨,TB22,INTC,INTC 100C 9/18 @ 2.60,2.6,partial trim,2.9,,,11.538461538461531,,0.5,caller-stated,"TB22: TB22 — 3:57 PM Friday, September 4, 2026 at 3:57 PM STC INTC 9/18 100c @2.9 partial half out have to take that before the close 1 1 Add Reaction"
2026-09-04,13:57:13,16:00:32,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 722C 9/08 @ 0.84,0.84,full exit,1.28,,,52.380952380952394,,,caller-stated,"TradingTheTrend: TradingTheTrend — 4:00 PM Friday, September 4, 2026 at 4:00 PM STC QQQ 9/08 722c @ 1.28 I dont feel like swinging this. 1 Add Reaction"
2026-09-04,13:57:13,16:09:30,TradingTheTrend: 🚨option-alerts🚨,TradingTheTrend,QQQ,QQQ 722C 9/08 @ 0.84,0.84,full exit,0.51,,,-39.285714285714285,,,caller-stated,"TradingTheTrend: TradingTheTrend Nothing can do about this, will probably be dumping these today unless we see a very strong rebound. TradingTheTrend — 9/4/26, 4:09 PM Friday, September 4, 2026 at 4:09 PM STC QQQ 9/08 725c @ .51 gotta dump these ones just not enough time left. Will put this towards another trade next week 1 Add Reaction"
2026-09-08,23:04:58,23:08:31,Trading Chat,,MNQ,MNQ @ 29505.00,29505.0,partial trim,,,,,,,caller trim; price unavailable,Tony: Legendary trim btw😂
2026-09-08,23:04:58,23:12:19,Trading Chat,,MNQ,MNQ @ 29505.00,29505.0,partial trim,,,,,,,caller trim; price unavailable,Felony: I have a bot that executes alerts in less than a second and this would help me trim time on this website
2026-09-09,10:59:08,11:00:43,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,META,META 655C 9/9,,partial trim,,25.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 11:00 AM ] Wednesday, September 9, 2026 at 11:00 AM 25% trim @here"
2026-09-09,11:03:06,11:06:19,VeroTrade: ✅⏐vero-trades,Vero,SPY,SPY 764P 9/9 @ 1.27,1.27,partial trim,,,,,,0.5,caller trim; price unavailable,"@vero-alerts: [ 11:06 AM ] Wednesday, September 9, 2026 at 11:06 AM SPY TRIM 1/2 @ 1.83 Holding a runner @vero-alerts 1 Add Reaction"
2026-09-09,10:59:08,11:09:03,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,META,META 655C 9/9,,partial trim,,36.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 11:09 AM ] Wednesday, September 9, 2026 at 11:09 AM 36% down to runners @here"
2026-09-09,11:03:06,11:09:49,VeroTrade: ✅⏐vero-trades,Vero,SPY,SPY 764P 9/9 @ 1.27,1.27,full exit,2.1,,,65.35433070866142,,,caller-stated,"@Premium: [ 11:09 AM ] Wednesday, September 9, 2026 at 11:09 AM SPY OUT @ 2.10 Great response and control after this morning's first trade/loser. @Premium @Prodigy 3 2 Add Reaction"
2026-09-09,11:08:36,11:10:15,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 367.5P @ 1.27,1.27,partial trim,,20.0,,,1.524,,caller-stated,"@Owner Alerts: [ 11:10 AM ] Wednesday, September 9, 2026 at 11:10 AM @Owner Alerts Comment TSLA +15% i need to see over 20% to start scaling @nitro_trades Instagram , ,"
2026-09-09,11:08:36,11:10:44,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 367.5P @ 1.27,1.27,full exit,0.4,,,-68.50393700787401,,,caller-stated,"beendoubleyou: beendoubleyou — 11:10 AM Wednesday, September 9, 2026 at 11:10 AM STC TSLA 9/9 375c @0.40 Good trade!"
2026-09-09,11:08:36,11:11:32,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 367.5P @ 1.27,1.27,partial trim,,,,,,0.5,caller trim; price unavailable,"@Owner Alerts: [ 11:11 AM ] Wednesday, September 9, 2026 at 11:11 AM @Owner Alerts Comment Took out half here on TSLA, SL to b/e @nitro_trades Instagram , ,"
2026-09-09,11:08:36,11:11:43,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 367.5P @ 1.27,1.27,partial trim,,37.0,,,1.7399000000000002,,caller-stated,"@Owner Alerts: [ 11:11 AM ] Wednesday, September 9, 2026 at 11:11 AM @Owner Alerts Comment TSLA +37% @nitro_trades Instagram , ,"
2026-09-09,11:08:36,11:13:22,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 367.5P @ 1.27,1.27,partial trim,,40.0,,,1.7779999999999998,,caller-stated,"Nitro Trades: Nitro Trades Traders APP — 11:13 AM Wednesday, September 9, 2026 at 11:13 AM @Owner Alerts Comment TSLA +40% @nitro_trades Instagram , ,"
2026-09-09,10:59:08,11:23:08,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,META,META 655C 9/9,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: [ 11:23 AM ] Wednesday, September 9, 2026 at 11:23 AM But that’s why you trim trim trim trim 17 3 2 6 3 Add Reaction"
2026-09-09,11:08:36,11:24:15,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 367.5P @ 1.27,1.27,partial trim,,55.0,,,1.9685000000000001,,caller-stated,"@Owner Alerts: [ 11:24 AM ] Wednesday, September 9, 2026 at 11:24 AM @Owner Alerts Comment LOCKED IN MAJORITY PROFIT ON TSLA HERE +55% @nitro_trades Instagram , ,"
2026-09-09,10:59:08,11:59:52,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,META,META 655C 9/9,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: [ 11:59 AM ] Wednesday, September 9, 2026 at 11:59 AM First target 530 and trim up runners"
2026-09-09,10:59:08,14:07:21,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,META,META 655C 9/9,,full exit,0.65,,,,,,caller-stated,"OWLS Capital Clanker: From ⁠🌟｜muggzone-options @Updates MuggZone MuggZone Message: not. giving profits back, out on meta calls .65 @here Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Released 06.24.2026 09/09/26 ● 02:07:20 PM Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Released 06.24.2026 09/09/26 ● 02:07:20 PM"
2026-09-10,09:34:18,09:35:23,Honey Drip Network 🍯💰📈: 🇳🇬｜midas-small-account-challenge,Midas (Admin),SPY,SPY 758C 0DTE @ 1.48,1.48,partial trim,,-20.0,,,1.184,,caller-stated,"Midas (Admin): [ 9:35 AM ] Thursday, September 10, 2026 at 9:35 AM Or -20% avg is 1.42"
2026-09-10,09:34:18,09:36:23,Honey Drip Network 🍯💰📈: 🇳🇬｜midas-small-account-challenge,Midas (Admin),SPY,SPY 758C 0DTE @ 1.48,1.48,partial trim,,,,,,,caller trim; price unavailable,"Midas (Admin): [ 9:36 AM ] Thursday, September 10, 2026 at 9:36 AM Trimmed @here"
